,shop_name,link,place,detail_place
0,覚王山フルーツ大福 弁才天 大丸神戸店,https://tabelog.com/hyogo/A2801/A280102/28060511/,旧居留地・大丸前駅,兵庫県神戸市中央区明石町40 大丸神戸店  B1F
