,shop_name,link,place,detail_place
0,口福堂 ゆめタウン徳島店,https://tabelog.com/tokushima/A3603/A360303/36004496/,勝瑞駅,徳島県板野郡藍住町奥野字東中須88-1 ゆめタウン徳島  1F
