,shop_name,link,place,detail_place
0,ぐりこ・や 三木SA店,https://tabelog.com/hyogo/A2804/A280403/28041916/,大村駅,兵庫県三木市加佐字湯谷1142 山陽自動車道三木サービスエリア下り線
