,shop_name,link,place,detail_place
0,芦屋 柳月堂　玉川,https://tabelog.com/hyogo/A2803/A280302/28028603/,芦屋駅（ＪＲ）,兵庫県芦屋市大原町9-1-0026 ラポルテ東館地下1階
