,shop_name,link,place,detail_place
0,サンエール 楓乃樹 福山さんすて店,https://tabelog.com/hiroshima/A3403/A340301/34019266/,福山駅,広島県福山市三之丸町30-1 さんすて福山 ョンテラス福山 1F
