,shop_name,link,place,detail_place
0,かねい フルーツ餅 松竹堂 神戸店,https://tabelog.com/hyogo/A2801/A280105/28045218/,摂津本山駅,兵庫県神戸市東灘区田中町1-13-22-116 本山アーバンライフ  1F
