,shop_name,link,place,detail_place
0,御座候 垂水駅店,https://tabelog.com/hyogo/A2801/A280110/28032780/,垂水駅,兵庫県神戸市垂水区神田町1-20 JR垂水駅構内 ビエント垂水東館1F 
