,shop_name,link,place,detail_place
0,フロレスタ 三田ウッディタウン店,https://tabelog.com/hyogo/A2807/A280703/28025954/,ウッディタウン中央駅,兵庫県三田市けやき台1-10-1 センチュリープラザ 1F
