,shop_name,link,place,detail_place
0,宗家　源吉兆庵 天満屋岡山本店,https://tabelog.com/okayama/A3301/A330101/33007627/,県庁通り駅,岡山県岡山市北区表町2-1-1 天満屋岡山店
